,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,engine_rpm,torque
1086,Toyota Corolla Altis D-4D J,2015.0,1050000.0,60000.0,1,1,1,0,21.43,1364.0,87.2,5.0,3400.0,200.05565999999996
1087,Hyundai i20 Sportz 1.2,2013.0,400000.0,70000.0,3,1,1,0,18.5,1197.0,82.85,5.0,3400.0,343.0
1088,Hyundai i20 2015-2017 Sportz 1.2,2016.0,500000.0,40000.0,3,1,1,0,18.6,1197.0,81.83,5.0,2500.0,320.0
1089,Tata Manza Aqua Quadrajet BS IV,2010.0,150000.0,120000.0,1,1,1,2,21.12,1248.0,88.8,5.0,2400.0,170.0
1090,Mahindra Xylo H4,2016.0,400000.0,140000.0,1,1,1,2,14.02,2179.0,118.3,7.0,4000.0,113.75
1091,Mahindra Xylo H4,2014.0,480000.0,120000.0,1,1,1,2,14.02,2179.0,118.3,7.0,4000.0,113.7
1092,Tata Indigo CS LX (TDI) BS-III,2013.0,200000.0,120000.0,1,1,1,2,19.09,1405.0,69.01,5.0,4000.0,74.5
1093,Ford Fiesta Classic 1.4 Duratorq CLXI,2012.0,300000.0,64000.0,1,1,1,2,17.8,1399.0,67.0,5.0,3000.0,190.0
1094,Maruti Celerio VXI,2015.0,350000.0,25000.0,3,1,1,0,23.1,998.0,67.04,5.0,3000.0,190.0
1095,Renault Triber RXT BSIV,2019.0,580000.0,12000.0,3,1,1,0,20.0,999.0,72.0,7.0,4000.0,74.5
1096,Chevrolet Beat Diesel LT,2012.0,200000.0,70000.0,1,1,1,2,25.44,936.0,57.6,5.0,2250.0,190.24
1097,Mahindra Scorpio Getaway,2016.0,750000.0,120000.0,1,1,1,0,11.0,2179.0,120.0,5.0,3000.0,101.0
1098,Renault KWID RXT,2016.0,261000.0,90000.0,3,1,1,0,25.17,799.0,53.3,5.0,4000.0,104.0
1099,Chevrolet Sail 1.2 LS ABS,2015.0,371000.0,40000.0,3,1,1,0,18.2,1199.0,82.4,5.0,2000.0,190.0
1100,Mahindra Bolero DI Non AC BSIII,2010.0,320000.0,300000.0,1,1,1,4,13.6,2523.0,63.0,7.0,2800.0,240.0
1101,Tata Indigo CS LX (TDI) BS III,2012.0,204999.0,120000.0,1,1,1,2,19.09,1396.0,69.0,5.0,2750.0,219.66895999999997
1102,Mahindra Bolero 2011-2019 SLX,2016.0,625000.0,90000.0,1,1,1,2,15.96,2523.0,62.1,7.0,3500.0,69.0
1103,Mahindra Scorpio 1.99 S10,2017.0,1300000.0,50000.0,1,1,1,2,15.4,1997.0,120.0,7.0,4386.0,72.0
1104,Skoda Octavia Ambition 2.0 TDI MT,2015.0,900000.0,168000.0,1,1,1,0,20.6,1968.0,141.0,5.0,4400.0,138.0
1105,Ford Figo Diesel Titanium,2010.0,180000.0,110000.0,1,1,1,2,20.0,1399.0,68.0,5.0,2750.0,219.66
1106,Mahindra Bolero SLX,2010.0,421000.0,120000.0,1,1,1,2,13.6,2523.0,63.0,7.0,2800.0,280.0
1107,Honda WR-V i-DTEC VX,2017.0,900000.0,40000.0,1,1,1,0,25.5,1498.0,98.6,5.0,3400.0,200.0
1108,Hyundai i20 Magna 1.4 CRDi,2010.0,270000.0,100000.0,1,1,1,1,21.9,1396.0,90.0,5.0,3000.0,140.0
1109,Maruti Vitara Brezza VDi,2017.0,750000.0,40000.0,1,1,1,0,24.3,1248.0,88.5,5.0,1750.0,200.0
1110,Hyundai Elite i20 Petrol Asta Option,2019.0,750000.0,30000.0,3,1,1,0,18.6,1197.0,81.86,5.0,4500.0,99.0
1111,Maruti 800 Std,2002.0,40000.0,80000.0,3,1,1,4,16.1,796.0,37.0,4.0,1750.0,200.0
1112,Ford Figo Diesel Titanium,2011.0,190000.0,90000.0,1,1,1,2,20.0,1399.0,68.0,5.0,2000.0,190.0
1113,Toyota Innova 2.5 G4 Diesel 7-seater,2009.0,395000.0,200000.0,1,1,1,4,12.8,2494.0,102.0,7.0,3500.0,90.0
1114,Toyota Fortuner 3.0 Diesel,2010.0,800000.0,125000.0,1,1,1,2,11.5,2982.0,171.0,7.0,1750.0,150.0
1115,Audi A4 2.0 TDI,2014.0,1600000.0,44000.0,1,1,0,2,16.55,1968.0,147.51,5.0,2750.0,219.66
1116,Toyota Etios GD,2013.0,409999.0,90000.0,1,1,1,0,23.59,1364.0,67.04,5.0,1750.0,200.0
1117,Hyundai i20 Sportz 1.2,2013.0,340000.0,70000.0,3,1,1,0,18.5,1197.0,82.85,5.0,3000.0,140.0
1118,Hyundai EON Magna Plus,2015.0,270000.0,43000.0,3,1,1,0,21.1,814.0,55.2,5.0,2500.0,59.0
1119,Tata Zest Quadrajet 1.3 75PS XE,2017.0,280000.0,80000.0,1,1,1,0,22.95,1248.0,74.0,5.0,2750.0,259.8
1120,Tata Indica Vista Quadrajet VX,2012.0,130000.0,60000.0,1,1,1,0,22.3,1248.0,74.0,5.0,2700.0,320.0
1121,Hyundai EON Era Plus,2014.0,260000.0,18945.0,3,1,1,0,21.1,814.0,55.2,5.0,4500.0,78.0
1122,Hyundai Grand i10 1.2 CRDi Asta,2018.0,710000.0,70000.0,1,1,1,0,24.0,1186.0,73.97,5.0,2000.0,190.0
1123,Maruti Eeco Smiles 7 Seater Standard,2013.0,204999.0,100000.0,3,1,1,4,15.1,1196.0,73.0,7.0,2750.0,219.7
1124,Datsun GO Plus Anniversary Edition,2017.0,300000.0,60000.0,3,1,1,0,20.62,1198.0,67.0,7.0,2000.0,190.0
1125,Maruti Swift Dzire VDi,2009.0,180000.0,144000.0,1,1,1,2,19.3,1248.0,73.9,5.0,2000.0,190.0
1126,Mahindra TUV 300 T6 Plus,2016.0,700000.0,120000.0,1,1,1,0,18.49,1493.0,100.0,7.0,1750.0,142.5
1127,Hyundai i20 1.4 CRDi Magna,2012.0,320000.0,107825.0,1,1,1,2,21.9,1396.0,90.0,5.0,1750.0,190.0
1128,Maruti Alto 800 VXI Plus,2020.0,370000.0,15000.0,3,1,1,0,22.05,796.0,47.3,5.0,2000.0,160.0
1129,Renault KWID RXT Optional,2018.0,340000.0,10000.0,3,1,1,0,25.17,799.0,53.3,5.0,2250.0,789.0
1130,Maruti XL6 Alpha,2019.0,1040000.0,1620.0,3,1,1,0,19.01,1462.0,103.2,6.0,4200.0,113.0
1131,Hyundai i20 Active SX Diesel,2018.0,750000.0,30000.0,1,1,1,0,21.19,1396.0,88.76,5.0,1750.0,200.0
1132,Mahindra TUV 300 Plus P4 BSIV,2018.0,600000.0,70000.0,1,1,1,0,18.49,2179.0,120.0,9.0,3500.0,96.0
1133,Mahindra Bolero 2011-2019 DI - AC BS III,2016.0,550000.0,70000.0,1,1,1,0,15.96,2523.0,63.0,9.0,1750.0,200.0
1134,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013.0,600000.0,95000.0,1,1,1,2,12.99,2494.0,100.57,7.0,1750.0,200.0
1135,Tata Tigor 1.05 Revotorq XZ Option,2017.0,550000.0,50000.0,1,1,1,0,24.7,1047.0,69.0,5.0,3000.0,101.0
1136,Honda City i DTEC VX Option,2015.0,750000.0,160000.0,1,1,1,0,25.1,1498.0,98.6,5.0,3500.0,84.0
1137,Hyundai Santro Magna BSIV,2019.0,450000.0,10000.0,3,1,1,0,20.3,1086.0,68.0,5.0,2800.0,330.0
1138,Maruti Ertiga VDI,2012.0,400000.0,100000.0,1,1,1,4,20.77,1248.0,88.76,7.0,3400.0,200.05565999999996
1139,Maruti Swift VDI Optional,2016.0,520000.0,50000.0,1,1,1,2,25.2,1248.0,74.0,5.0,2750.0,219.7
1140,Maruti Alto K10 Knightracer,2013.0,199000.0,60000.0,3,1,1,2,20.2,998.0,67.1,5.0,1500.0,180.0
1141,Chevrolet Beat Diesel LT,2012.0,150000.0,110000.0,1,1,1,0,25.44,936.0,57.6,5.0,3400.0,200.0
1142,Hyundai i20 Active 1.4 SX with AVN,2016.0,540000.0,80000.0,1,1,1,4,21.19,1396.0,88.73,5.0,3400.0,200.05565999999996
1143,Maruti SX4 ZDI,2011.0,250000.0,85000.0,1,1,1,2,21.5,1248.0,88.8,5.0,4000.0,115.0
1144,Maruti Wagon R LXI Minor,2010.0,200000.0,90000.0,3,1,1,2,18.9,1061.0,67.0,5.0,3000.0,62.0
1145,Tata Indica V2 2001-2011 eLX,2011.0,130000.0,90000.0,1,1,1,2,25.0,1396.0,69.0,5.0,2000.0,190.0
1146,Maruti 800 AC,2007.0,90000.0,90000.0,3,1,1,0,16.1,796.0,37.0,4.0,2500.0,250.0
1147,Hyundai Verna 1.6 SX,2012.0,450000.0,120000.0,1,1,1,2,22.32,1582.0,126.32,5.0,2000.0,190.0
1148,Tata New Safari 3L Dicor LX 4x2,2007.0,280000.0,160000.0,1,1,1,2,13.93,2956.0,138.1,7.0,3400.0,360.0
1149,Maruti Zen LXI,2006.0,120000.0,141000.0,3,1,1,2,17.3,993.0,60.0,5.0,2200.0,200.0
1150,Maruti Swift Ldi BSIII,2008.0,290000.0,100000.0,1,1,1,2,17.8,1248.0,75.0,5.0,4500.0,109.0
1151,Hyundai Creta 1.4 EX Diesel,2019.0,1000000.0,15000.0,1,1,1,0,22.1,1396.0,88.7,5.0,2750.0,259.87
1152,Maruti Swift Dzire VDi,2012.0,415000.0,108000.0,1,1,1,0,19.3,1248.0,73.9,5.0,1750.0,205.0
1153,Maruti Swift Dzire VDI,2012.0,415000.0,108000.0,1,1,1,0,23.4,1248.0,74.0,5.0,3200.0,115.0
1154,Chevrolet Beat Diesel LT,2015.0,240000.0,55000.0,1,1,1,0,25.44,936.0,56.3,5.0,3500.0,90.0
1155,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2010.0,250000.0,37944.0,1,1,1,0,18.4,1248.0,75.0,5.0,2750.0,219.7
1156,Ford Figo Diesel EXI,2011.0,175000.0,90400.0,1,1,1,0,20.0,1399.0,68.0,5.0,2750.0,219.7
1157,Maruti Zen D,2003.0,85000.0,120000.0,1,1,1,4,20.8,1527.0,58.0,5.0,2000.0,180.0
1158,Maruti Swift Dzire VXI 1.2,2019.0,675000.0,5000.0,3,1,1,0,21.21,1197.0,81.8,5.0,2500.0,85.0
1159,Renault Duster 85PS Diesel RxL,2016.0,535000.0,50000.0,1,1,1,0,19.87,1461.0,83.8,5.0,4000.0,114.0
1160,Renault Triber RXZ BSIV,2019.0,675000.0,5000.0,3,1,1,0,20.0,999.0,72.0,7.0,3500.0,90.0
1161,Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,800000.0,90000.0,1,1,1,0,24.3,1248.0,88.5,5.0,1750.0,190.0
1162,Maruti Ertiga ZDI,2012.0,425000.0,96000.0,1,1,1,2,20.77,1248.0,88.8,7.0,2500.0,436.39
1163,Maruti Eeco 5 Seater AC BSIV,2011.0,150000.0,80000.0,3,1,1,4,15.37,1196.0,73.0,5.0,1800.0,182.5
1164,Maruti Zen Estilo 1.1 LXI BSIII,2007.0,90000.0,60000.0,3,1,1,2,18.2,1061.0,64.0,5.0,4200.0,90.3
1165,Mahindra XUV500 W6 2WD,2015.0,850000.0,90000.0,1,1,1,0,15.1,2179.0,140.0,7.0,2000.0,190.0
1166,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2008.0,330000.0,193623.0,1,1,1,2,12.8,2494.0,102.0,8.0,4850.0,151.0
1167,Hyundai i20 1.4 Asta Option,2017.0,850000.0,63186.0,1,1,1,0,22.54,1396.0,88.73,5.0,1800.0,171.0
1168,Mahindra Bolero SLX,2008.0,305000.0,219000.0,1,1,1,2,13.6,2523.0,63.0,7.0,1750.0,200.0
1169,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,910000.0,110000.0,1,1,1,2,12.99,2494.0,100.0,7.0,2800.0,280.0
1170,Toyota Innova 2.5 VX 8 STR,2012.0,1100000.0,151000.0,1,1,1,0,12.8,2494.0,102.0,8.0,2200.0,200.0
1171,Maruti Baleno Zeta Automatic,2019.0,675000.0,5000.0,3,1,0,0,21.4,1197.0,83.1,5.0,3500.0,90.0
1172,Maruti Alto LXi BSIII,2010.0,150000.0,91500.0,3,1,1,0,19.7,796.0,46.3,5.0,2700.0,320.0
1173,Maruti Swift VDI BSIV,2015.0,550000.0,23000.0,1,1,1,0,25.2,1248.0,74.0,5.0,3500.0,90.0
1174,Volkswagen Vento Diesel Highline,2012.0,350000.0,40000.0,1,1,1,0,20.54,1598.0,103.6,5.0,2500.0,59.0
1175,Maruti Ritz VDi,2012.0,300000.0,70000.0,1,1,1,0,23.2,1248.0,73.94,5.0,4386.0,72.0
1176,Toyota Innova Crysta 2.8 GX AT BSIV,2018.0,1745000.0,10000.0,1,1,0,0,11.36,2755.0,171.5,7.0,2200.0,195.0
1177,Mahindra Scorpio 2009-2014 EX 2WD 7S,2014.0,611000.0,90000.0,1,1,1,2,14.0,2523.0,75.0,7.0,1750.0,200.0
1178,Honda Brio S MT,2016.0,400000.0,68000.0,3,1,1,0,19.4,1198.0,86.8,5.0,2750.0,235.3596
1179,Hyundai Elantra CRDi SX,2013.0,700000.0,120000.0,1,1,1,0,22.7,1582.0,126.24,5.0,3400.0,200.0
1180,Chevrolet Sail Hatchback LS ABS,2013.0,300000.0,65000.0,1,1,1,0,22.1,1248.0,76.9,5.0,3000.0,140.0
1181,Hyundai Getz GLS,2005.0,65000.0,85000.0,3,1,1,0,15.3,1341.0,83.0,5.0,3600.0,200.0
1182,Maruti Wagon R VXI BS IV,2011.0,200000.0,94000.0,3,1,1,4,18.9,998.0,67.1,5.0,2000.0,160.0
1183,Hyundai i20 Asta Option 1.4 CRDi,2015.0,650000.0,100000.0,1,1,1,0,22.54,1396.0,88.73,5.0,2000.0,160.0
1184,Hyundai i20 Asta Option 1.4 CRDi,2015.0,650000.0,80000.0,1,1,1,0,22.54,1396.0,88.73,5.0,3000.0,215.0
1185,Volkswagen Polo Diesel Trendline 1.2L,2013.0,350000.0,80000.0,1,1,1,4,22.07,1199.0,73.9,5.0,2750.0,204.0
1186,Tata Indica V2 DL BSIII,2011.0,75000.0,140500.0,1,1,1,4,17.88,1396.0,52.8,5.0,2000.0,160.0
1187,Maruti Swift Dzire VXi,2010.0,240000.0,143000.0,3,1,1,0,17.5,1298.0,85.8,5.0,3000.0,215.0
1188,Maruti Alto K10 2010-2014 VXI,2013.0,240000.0,60000.0,3,1,1,0,20.92,998.0,67.1,5.0,2800.0,330.0
1189,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2011.0,180000.0,120000.0,1,1,1,2,18.4,1248.0,75.0,5.0,3250.0,205.0
1190,Hyundai Santa Fe 4WD AT,2014.0,900000.0,80000.0,1,1,0,2,13.01,2199.0,194.3,7.0,4850.0,151.0
1191,Mahindra Thar DI 4X4,2014.0,425000.0,63000.0,1,1,1,2,18.06,2523.0,63.0,7.0,3500.0,114.0
1192,Chevrolet Spark 1.0 LT,2009.0,95000.0,120000.0,3,1,1,4,18.0,995.0,62.0,5.0,2800.0,280.0
1193,Maruti Swift Dzire VDI,2018.0,811000.0,100000.0,1,1,1,0,28.4,1248.0,74.02,5.0,2750.0,260.0
1194,Hyundai Verna VTVT 1.6 SX Option,2018.0,1100000.0,60000.0,3,1,1,0,17.0,1591.0,121.3,5.0,4800.0,146.0
1195,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2013.0,600000.0,90000.0,1,1,1,0,13.58,2499.0,72.4,9.0,2000.0,190.0
1196,Maruti Ertiga VDI,2014.0,550000.0,50000.0,1,1,1,2,20.77,1248.0,88.76,7.0,3000.0,62.0
1197,Mahindra Scorpio S4 Plus 4WD,2015.0,715000.0,70000.0,1,1,1,0,15.4,2179.0,120.0,7.0,3500.0,90.0
1198,Mahindra Scorpio EX,2013.0,500000.0,195000.0,1,1,1,0,14.0,2523.0,75.0,8.0,4500.0,99.04
1199,Maruti Wagon R Stingray VXI,2013.0,350000.0,40000.0,3,1,1,0,20.51,998.0,67.04,5.0,2750.0,219.7
1200,Tata Safari DICOR 2.2 EX 4x2,2012.0,325000.0,120000.0,1,1,1,0,13.93,2179.0,138.03,7.0,4000.0,113.75
1201,Maruti Wagon R LXI BS IV,2012.0,220000.0,360003.0,3,1,1,2,18.9,998.0,67.1,5.0,2000.0,180.0
1202,Maruti 800 AC,1999.0,55000.0,60000.0,3,1,1,2,16.1,796.0,37.0,4.0,3000.0,146.11908499999998
1203,Renault KWID RXT,2016.0,330000.0,20000.0,3,1,1,0,25.17,799.0,53.3,5.0,1750.0,200.0
1204,Mahindra Bolero 2011-2019 EX NON AC,2014.0,480000.0,37000.0,1,1,1,0,15.96,2523.0,62.1,7.0,3000.0,62.0
1205,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018.0,950000.0,57000.0,1,1,1,2,25.1,1248.0,88.5,5.0,2000.0,190.0
1206,Hyundai Verna Transform SX VGT CRDi,2011.0,300000.0,110000.0,1,1,1,2,16.2,1493.0,110.0,5.0,3500.0,69.0
1207,Toyota Innova 2.5 EV (Diesel) PS 8 Seater BS IV,2013.0,850000.0,120000.0,1,1,1,2,12.99,2494.0,100.57,8.0,3000.0,250.0
1208,Tata Tigor 2017-2020 XZ Plus Diesel,2019.0,900000.0,8079.0,1,0,1,0,24.7,1047.0,69.0,5.0,3400.0,200.05565999999996
1209,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2015.0,1325000.0,114368.0,1,0,1,2,12.99,2494.0,100.6,7.0,3400.0,343.0
1210,Ford Fiesta Classic 1.4 Duratorq CLXI,2012.0,350000.0,79990.0,1,0,1,2,17.8,1399.0,67.0,5.0,2000.0,247.0
1211,Ford Figo Diesel Titanium,2012.0,425000.0,81632.0,1,0,1,0,20.0,1399.0,68.0,5.0,1750.0,200.0
1212,Ford Aspire Titanium Diesel BSIV,2016.0,600000.0,155201.0,1,0,1,0,26.1,1498.0,99.23,5.0,3600.0,115.0
1213,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,750000.0,101504.0,1,0,1,0,22.7,1498.0,89.84,5.0,2800.0,330.0
1214,Ford Fiesta Classic 1.4 Duratorq CLXI,2012.0,450000.0,90165.0,1,0,1,0,17.8,1399.0,67.0,5.0,3400.0,200.05565999999996
1215,Ford Figo Titanium Diesel BSIV,2010.0,325000.0,86017.0,1,0,1,2,25.5,1498.0,99.23,5.0,4200.0,113.0
1216,Mahindra XUV500 W8 2WD,2013.0,900000.0,85036.0,1,0,1,2,15.1,2179.0,140.0,7.0,4386.0,72.0
1217,Ford EcoSport 1.5 TDCi Titanium BSIV,2013.0,600000.0,125531.0,1,0,1,2,22.77,1498.0,98.59,5.0,4386.0,72.0
1218,Hyundai Verna VTVT 1.6 SX Option,2019.0,1100000.0,10000.0,3,1,1,0,17.0,1591.0,121.3,5.0,1750.0,200.0
1219,Tata Tiago 1.2 Revotron XZ,2017.0,520000.0,20000.0,3,1,1,0,23.84,1199.0,84.0,5.0,3500.0,90.0
1220,Mahindra Scorpio S10 7 Seater,2015.0,885000.0,170000.0,1,1,1,0,15.4,2179.0,120.0,7.0,4600.0,145.0
1221,Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018.0,950000.0,40000.0,1,1,0,0,21.5,1497.0,108.5,5.0,3000.0,215.0
1222,Honda City 1.5 E MT,2008.0,229999.0,120000.0,3,1,1,2,17.0,1497.0,118.0,5.0,2750.0,259.9
1223,Maruti Ritz VDi,2013.0,409999.0,100000.0,1,1,1,4,23.2,1248.0,73.94,5.0,4800.0,110.0
1224,Maruti Alto LX,2000.0,108000.0,206000.0,3,1,1,1,19.7,796.0,46.3,5.0,2750.0,160.0
1225,Maruti Celerio ZXI,2017.0,425000.0,40000.0,3,1,1,2,23.1,998.0,67.04,5.0,2000.0,540.0
1226,Chevrolet Optra Magnum 2.0 LS,2011.0,272000.0,170000.0,1,1,1,1,16.52,1991.0,123.7,5.0,4200.0,113.0
1227,Hyundai i10 Magna 1.1L,2013.0,310000.0,70000.0,3,1,1,0,19.81,1086.0,68.05,5.0,4800.0,110.0
1228,Hyundai Creta 1.4 CRDi S Plus,2017.0,1125000.0,105000.0,1,1,1,0,21.38,1396.0,88.7,5.0,1800.0,500.0
1229,Hyundai Xcent 1.2 Kappa S Option,2014.0,450000.0,46000.0,3,1,1,2,19.1,1197.0,81.86,5.0,2000.0,190.0
1230,Volkswagen Polo Diesel Highline 1.2L,2011.0,388000.0,80000.0,1,1,1,2,22.07,1199.0,73.9,5.0,2600.0,327.0
1231,Hyundai Verna Transform SX VTVT,2011.0,400000.0,60000.0,3,1,1,0,16.2,1599.0,103.2,5.0,4000.0,173.0
1232,Honda City i DTEC VX,2015.0,760000.0,70000.0,1,1,1,4,25.1,1498.0,98.6,5.0,4000.0,173.0
1233,Maruti Alto LXi,2009.0,120000.0,90000.0,3,1,1,0,19.7,796.0,46.3,5.0,3000.0,300.0
1234,Maruti Swift Dzire VDI,2019.0,757000.0,25000.0,1,1,1,0,28.4,1248.0,74.02,5.0,3400.0,360.0
1235,Maruti Alto 800 VXI,2015.0,270000.0,53000.0,3,1,1,2,22.74,796.0,47.3,5.0,2750.0,250.0
1236,Tata Sumo MKII GX BS IV,2011.0,250000.0,90000.0,1,1,1,2,13.55,2179.0,118.35,7.0,1750.0,200.0
1237,Toyota Innova Crysta 2.5 VX BS IV,2011.0,800000.0,60000.0,1,1,1,0,12.8,2494.0,102.0,7.0,2500.0,250.0
1238,Toyota Fortuner 4x2 Manual,2014.0,1380000.0,150000.0,1,1,1,0,13.0,2982.0,168.5,7.0,4200.0,113.0
1239,Mahindra Thar CRDe AC,2014.0,700000.0,24000.0,1,1,1,0,16.55,2498.0,105.0,6.0,2500.0,620.0
1240,Honda Mobilio S i DTEC,2016.0,450000.0,100000.0,1,1,1,2,24.2,1498.0,98.6,7.0,4800.0,110.0
1241,Mahindra KUV 100 G80 K8,2018.0,650000.0,6000.0,3,1,1,0,18.15,1198.0,82.0,6.0,2400.0,450.0
1242,Mahindra XUV500 W8 2WD,2013.0,950000.0,49700.0,1,1,1,0,15.1,2179.0,140.0,7.0,2750.0,259.9
1243,Toyota Innova 2.5 E Diesel MS 7-seater,2007.0,626000.0,80000.0,1,1,1,2,12.8,2494.0,102.0,7.0,3400.0,360.0
1244,Maruti Swift Dzire AMT VXI,2019.0,600000.0,10000.0,3,1,0,0,21.21,1197.0,81.8,5.0,2500.0,430.0
1245,Renault KWID RXT Optional,2019.0,290000.0,21000.0,3,1,1,0,25.17,799.0,53.3,5.0,5200.0,202.0
1246,Maruti Alto K10 2010-2014 VXI,2013.0,215000.0,25000.0,3,1,1,0,20.92,998.0,67.1,5.0,2500.0,430.0
1247,Renault KWID RXT Optional,2016.0,250000.0,22000.0,3,1,1,0,25.17,799.0,53.3,5.0,3000.0,320.0
1248,Maruti Alto K10 VXI,2016.0,250000.0,20000.0,3,1,1,2,23.95,998.0,67.05,5.0,4500.0,213.0
1249,Honda BRV i-VTEC V CVT,2017.0,950000.0,15000.0,3,1,0,0,15.4,1497.0,117.3,7.0,3500.0,90.0
1250,Ford Figo Aspire 1.5 TDCi Titanium,2018.0,793000.0,30000.0,1,1,1,0,25.83,1498.0,99.0,5.0,2000.0,190.0
1251,Hyundai Creta 1.6 CRDi SX Option,2015.0,750000.0,74000.0,1,1,1,0,19.67,1582.0,126.2,5.0,4800.0,110.0
1252,Honda Jazz V CVT,2017.0,725000.0,6550.0,3,1,0,0,18.2,1199.0,88.7,5.0,3600.0,200.0
1253,Hyundai Grand i10 CRDi Sportz,2016.0,480000.0,30000.0,1,1,1,0,24.0,1120.0,70.0,5.0,4200.0,113.0
1254,BMW X6 xDrive30d,2013.0,3750000.0,56000.0,1,0,0,0,11.2,2993.0,241.0,4.0,3000.0,132.0
1255,Maruti Swift Dzire ZXI Plus,2018.0,795000.0,41779.0,3,0,1,0,21.21,1197.0,81.8,5.0,4200.0,113.0
1256,Honda Jazz 1.2 V i VTEC,2016.0,625000.0,54000.0,3,0,1,0,18.7,1199.0,88.7,5.0,2250.0,190.24
1257,Mercedes-Benz E-Class E250 CDI Avantgarde,2016.0,2900000.0,31000.0,1,0,0,0,13.0,2143.0,204.0,5.0,2500.0,400.0
1258,Maruti Ignis 1.3 AMT Zeta,2017.0,625000.0,37000.0,1,1,0,0,26.8,1248.0,74.0,5.0,2500.0,400.0
1259,Chevrolet Cruze LTZ AT,2011.0,440000.0,90000.0,1,1,0,2,18.1,1991.0,147.9,4.0,4800.0,110.0
1260,Toyota Corolla Altis 1.8 G,2018.0,1400000.0,13534.0,3,0,1,0,14.28,1798.0,138.03,5.0,3800.0,153.0
1261,Toyota Corolla Altis 1.8 VL AT,2017.0,1450000.0,7000.0,3,0,0,2,14.53,1794.0,138.1,5.0,2750.0,350.0
1262,Mercedes-Benz GLA Class 200 CDI SPORT,2017.0,2700000.0,23000.0,1,0,0,0,17.9,2143.0,136.0,5.0,2500.0,430.0
1263,Toyota Innova Crysta 2.8 GX AT 8S BSIV,2019.0,1925000.0,43000.0,1,0,0,0,11.36,2755.0,171.5,8.0,5200.0,202.0
1264,Kia Seltos HTX Plus AT D,2020.0,1900000.0,5000.0,1,0,0,0,17.8,1493.0,113.4,5.0,2500.0,430.0
1265,Maruti Ciaz RS ZDi Plus SHVS,2017.0,844999.0,70000.0,1,0,1,0,28.09,1248.0,88.5,5.0,3000.0,320.0
1266,Maruti Swift ZXI 2018,2018.0,750000.0,15000.0,3,0,1,0,22.0,1197.0,81.8,5.0,4500.0,213.0
1267,BMW 6 Series GT 630d Luxury Line,2018.0,6000000.0,28156.0,1,0,0,0,17.09,2993.0,261.4,4.0,3500.0,90.0
1268,Honda Jazz 1.2 SV i VTEC,2015.0,610000.0,30000.0,3,0,1,0,18.7,1199.0,88.7,5.0,2000.0,190.0
1269,Toyota Fortuner 2.8 2WD AT BSIV,2018.0,2940000.0,100000.0,1,0,0,0,12.9,2755.0,174.5,7.0,4800.0,110.0
1270,Hyundai Creta 1.6 CRDi SX,2017.0,1150000.0,63309.0,1,0,1,0,19.67,1582.0,126.2,5.0,3600.0,200.0
1271,Toyota Innova Crysta 2.8 ZX AT BSIV,2016.0,1825000.0,94000.0,1,0,0,0,11.36,2755.0,171.5,7.0,4200.0,113.0
1272,Hyundai Elite i20 Asta Option CVT BSIV,2018.0,890000.0,29000.0,3,0,0,0,17.4,1197.0,81.86,5.0,3000.0,132.0
1273,Tata Indigo CS eLX BS IV,2017.0,385000.0,155000.0,1,1,1,0,25.0,1396.0,69.01,5.0,2800.0,290.0
1274,Maruti Celerio ZXI AT,2016.0,400000.0,35000.0,3,1,0,0,23.1,998.0,67.04,5.0,1500.0,180.0
1275,Hyundai Grand i10 1.2 CRDi Sportz Option,2018.0,550000.0,50000.0,1,1,1,0,24.0,1186.0,73.97,5.0,3400.0,200.0
1276,Tata Indigo CS LS (TDI) BS III,2013.0,200000.0,175000.0,1,1,1,2,19.09,1396.0,69.0,5.0,1500.0,180.0
1277,Renault KWID RXT Optional,2016.0,310000.0,11500.0,3,1,1,0,25.17,799.0,53.3,5.0,3500.0,90.0
1278,Hyundai Xcent 1.2 CRDi S,2019.0,700000.0,3000.0,1,1,1,0,25.4,1186.0,73.97,5.0,3000.0,62.0
1279,Chevrolet Sail LT ABS,2015.0,480000.0,80000.0,1,1,1,2,22.1,1248.0,74.0,5.0,3500.0,84.0
1280,Maruti Alto LXI,2005.0,90000.0,40000.0,3,1,1,2,19.7,796.0,46.3,5.0,2800.0,240.0
1281,Maruti Alto LXI,2005.0,80000.0,40000.0,3,1,1,2,19.7,796.0,46.3,5.0,2250.0,190.25
1282,Maruti Ritz VDi,2015.0,350000.0,90000.0,1,1,1,0,23.2,1248.0,73.94,5.0,4200.0,113.0
